ZIP_CODE,Population,Part_1_Crime_Count,Part_1_Crime_Per_Capita,Count_Educational_Facility,Count_Public_Safety,Count_Fire_Stations,Count_Police_Stations,Count_Corrective_Facility,Airbnb_Listings_Count_June,Airbnb_Listings_Per_Capita_June,Median_Price_June,Median_Price_Entire_Home/Apt_June,Median_Price_Hotel_Room_June,Median_Price_Private_Room_June,Median_Price_Shared_Room_June,LAX_Median_Distance_June_(KM),Hollywood_Walk_of_Fame_Median_Distance_June_(KM),Griffith_Park_Median_Distance_June_(KM),Walt_Disney_Concert_Hall_Median_Distance_June_(KM),TCL_Chinese_Theater_Median_Distance_June_(KM),Madame_Tussauds_Median_Distance_June_(KM),Venice_Beach_Median_Distance_June_(KM),Crypto_Arena_Median_Distance_June_(KM),California_Science_Center_Median_Distance_June_(KM),Hollywood_Sign_Median_Distance_June_(KM),La_Brea_Median_Distance_June_(KM),Getty_Center_Median_Distance_June_(KM),Griffith_Observatory_Median_Distance_June_(KM),Universal_Studios_Hollywood_Median_Distance_June_(KM),Aquarium_of_the_Pacific_Median_Distance_June_(KM),Santa_Monica_Pier_Median_Distance_June_(KM),Queen_Mary_Median_Distance_June_(KM),Airbnb_Listings_Count_Sept,Airbnb_Listings_Per_Capita_Sept,LAX_Distance_Median_Sept_(KM),log_median_price_june,log_population,log_part_1_crime_count,crime_per_10k,crime_z,education_facilities_z,public_safety_z,external_amenities_index,avg_landmark_distance_z,centrality_index
91724,28352.0,122.0,0.00430305,8.0,1.0,0.0,0.0,0.0,55.0,0.001939898,111.5,179.0,0.0,50.0,0.0,53.12269928,43.16882668,40.4003258,36.20482748,44.4856213,44.52471954,57.42850012,37.87428921,40.02966868,42.86246187,45.98335229,56.79132983,40.80843376,45.83376453,48.32648037,59.28945384,48.69789799,55,0.001939898,53.4934886,4.7140245909001735,10.252488123663166,4.812184355372417,43.0305,-0.09948226152804365,-0.6739931867340637,-0.9553739934951502,-0.8280423196229052,1.093029743328999,-1.093029743328999
91731,27620.0,17.0,0.0006155,12.0,3.0,1.0,1.0,1.0,94.0,0.003403331,103.0,127.0,0.0,52.0,47.0,37.88305132,27.28259392,25.06726182,20.17545843,28.59617518,28.63243261,41.69194202,21.98592142,24.39018996,27.43065416,29.8231924,40.67196174,25.17524119,30.39264513,38.30287095,43.42220833,39.01458499,98,0.003548154,37.95512171,4.634728988229636,10.226331631955956,2.8903717578961645,6.155,-0.5059834850887186,-0.10106551260858351,0.190004351647495,0.29407197178673206,0.15814434790380347,-0.15814434790380347
91732,57431.0,2.0,3.482e-05,13.0,3.0,0.0,0.0,0.0,174.0,0.003029723,72.0,90.0,0.0,54.0,0.0,38.90425516,28.78914982,26.63639786,21.64249416,30.10130948,30.1374528,42.87091707,23.33208581,25.49028439,29.01000706,31.34774434,42.18101848,26.73015391,31.95021335,38.36119266,44.7308697,39.00563031,182,0.00316902,38.98719558,4.276666119016055,10.95835691825632,1.0986122886681096,0.3482,-0.5699953982823601,0.04216640592278654,0.190004351647495,-0.3626578351730313,0.23711546421061314,-0.23711546421061314
91733,41255.0,624.0,0.01512544,10.0,1.0,0.0,0.0,0.0,87.0,0.002108835,96.0,156.5,0.0,50.5,0.0,35.66929436,26.01633031,24.15409707,18.58005805,27.31818685,27.35190522,39.81189318,20.26932212,22.41522461,26.44559018,28.38632827,39.25103828,24.08326493,29.38148473,35.74708834,41.68369973,36.44366285,87,0.002108835,35.72486024,4.564348191467836,10.627551835730795,6.437751649736401,151.2544,1.0935360777082548,-0.38752934967132363,-0.9553739934951502,-0.7564263603572201,0.061995202928536726,-0.061995202928536726
91740,26168.0,4.0,0.00015286,10.0,1.0,0.0,0.0,0.0,43.0,0.001643228,154.5,220.0,0.0,62.0,0.0,54.27702854,42.95222149,39.87154513,36.56712823,44.26296232,44.30393069,58.09925228,38.374955,40.78712721,42.37743074,46.09573819,56.69950723,40.4512609,45.32935655,50.34071179,59.81807645,50.77110965,42,0.001605014,54.40981375,5.0401940963378005,10.172330783101328,1.6094379124341003,1.5286,-0.5569831260612099,-0.38752934967132363,-0.9553739934951502,-0.7564263603572201,1.1100368643559344,-1.1100368643559344
91741,26071.0,6.0,0.00023014,12.0,5.0,2.0,2.0,1.0,83.0,0.003183614,182.5,214.5,0.0,53.5,0.0,55.37431665,43.46106439,40.15653641,37.39246769,44.76871257,44.81079743,59.05530113,39.26628789,41.79278928,42.67795866,46.7094949,57.22866245,40.86434908,45.60258123,52.13557548,60.5946096,52.57215849,84,0.003221971,55.4855341,5.206750173022546,10.168617220517397,1.9459101490553132,2.3013999999999997,-0.5484640783040896,-0.10106551260858351,1.33538269679014,1.2729543446649991,1.1555242856376313,-1.1555242856376313
91744,76942.0,730.0,0.00948767,28.0,2.0,1.0,1.0,0.0,118.0,0.001533623,112.0,127.0,0.0,64.0,0.0,45.18861616,36.90450183,35.10188409,29.17153834,38.19376091,38.22561137,49.89233936,30.76550204,32.56057621,37.3989914,39.03450515,49.95915897,35.02011992,40.33405428,38.8768765,51.98989833,39.21567849,123,0.001598607,45.12790875,4.718498871295094,11.250820166968028,6.594413459749778,94.8767,0.47205015801803607,2.1906451838933374,-0.38268482092382755,0.7238273527693817,0.6699722705582608,-0.6699722705582608
91745,54351.0,600.0,0.01103936,18.0,3.0,0.0,0.0,0.0,350.0,0.006439624,71.0,150.0,0.0,51.0,25.0,41.67060777,35.66449947,34.35597117,27.36170153,36.92596363,36.95487045,46.93996941,28.69636092,29.95069083,36.51356674,37.18735497,48.11912991,34.06146808,39.3998207,34.0298571,49.28191647,34.46139264,344,0.00632923,41.62123895,4.2626798770413155,10.903236690400366,6.398594934535208,110.39359999999999,0.6431024511630412,0.7583259985796368,0.190004351647495,-0.18361793700881876,0.5427216399008815,-0.5427216399008815
91746,28387.0,253.0,0.00891253,14.0,1.0,0.0,0.0,0.0,39.0,0.001373868,75.0,126.0,0.0,54.0,0.0,40.91507912,31.98804473,29.88255443,24.41829462,33.29256597,33.32671558,45.39722196,26.05483913,28.00930489,32.23390436,34.25975818,45.16841987,29.95126673,35.19507473,37.44484021,47.38769279,37.96988525,45,0.001585233,40.31580622,4.31748811353631,10.253721799644874,5.537334267018537,89.1253,0.40864895295812187,0.1853983244541566,-0.9553739934951502,-0.6131944418258501,0.39160483234274196,-0.39160483234274196
91748,42463.0,1203.0,0.02833055,16.0,1.0,0.0,0.0,0.0,582.0,0.01370605,62.0,159.0,0.0,52.0,30.0,47.27818048,41.54689575,40.2412002,33.28181769,42.81370383,42.84298473,52.7781439,34.62596482,35.8664341,42.41538095,43.1124275,54.04292462,39.96257015,45.30144349,36.93429973,55.15471653,37.14278505,599,0.014106399,47.33052878,4.127134385045092,10.656411937131933,7.093404625868766,283.3055,2.5492162372324114,0.4718621615168967,-0.9553739934951502,-0.541578482560165,0.887037923010443,-0.887037923010443
91750,32692.0,25.0,0.00076471,10.0,5.0,1.0,1.0,2.0,50.0,0.001529426,85.0,155.0,0.0,48.0,0.0,61.91851703,51.31532155,48.40568006,44.7678621,52.63115583,52.67076736,66.23408582,46.57133307,48.83525246,50.90641415,54.30084112,64.96899767,48.90989749,53.86244969,55.1051823,68.01174828,55.36227087,42,0.001284718,61.77600998,4.442651256490317,10.394916266691387,3.258096538021482,7.6471,-0.4895351528444132,-0.38752934967132363,1.33538269679014,0.5088005988067084,1.5967944453892153,-1.5967944453892153
91754,32248.0,23.0,0.00071322,10.0,7.0,3.0,3.0,1.0,226.0,0.007008187,149.0,218.0,0.0,75.0,35.0,28.90483089,18.22358507,17.08065295,10.80609724,19.52129867,19.55439744,32.34526093,12.58155821,15.12252222,19.11375717,20.55169521,31.40497311,16.61253131,21.93691478,33.74661762,34.01721159,34.62108076,202,0.006263954,28.59600076,5.003946305945459,10.38124231399123,3.1780538303479458,7.1322,-0.4952112109320701,-0.38752934967132363,2.4807610419327855,2.1802207582775814,-0.3699840081621726,0.3699840081621726
91765,44502.0,577.0,0.01296571,14.0,2.0,0.0,0.0,0.0,88.0,0.001977439,267.0,275.0,0.0,70.0,0.0,55.45387362,48.53005586,46.65774839,40.61193793,49.82490106,49.85706864,60.68171162,42.05496597,43.54982147,48.98619234,50.4883061,61.44033234,46.63976874,51.92772512,44.4235849,62.95338359,44.54379582,91,0.002044852,55.44396706,5.58724865840025,10.703311881612331,6.359573868672378,129.6571,0.855455810983547,0.1853983244541566,-0.38268482092382755,-0.47002214868301945,1.3326221905159292,-1.3326221905159292
91766,69327.0,1.0,1.442e-05,18.0,6.0,2.0,2.0,1.0,86.0,0.001240498,79.0,172.5,0.0,48.5,0.0,60.18982791,52.14591572,49.94016923,44.58465821,53.45467978,53.48962172,65.17435726,46.17857006,47.89743076,52.32970941,54.42956119,65.3450507,50.08103807,55.29858783,50.10164084,67.32837308,50.24672105,87,0.001254922,60.61630891,4.3694478524670215,11.14660414397969,0.6931471805599453,0.1442,-0.5722442152368794,0.7583259985796368,1.9080718693614627,1.630974515604885,1.5827077249539727,-1.5827077249539727
91767,49152.0,2.0,4.069e-05,19.0,2.0,0.0,0.0,0.0,66.0,0.001342773,104.5,136.0,0.0,52.0,0.0,63.91499634,54.22422927,51.45256054,47.18997783,55.54046637,55.57884552,68.435907,48.91922421,51.03999083,53.91629646,56.89892538,67.72879316,51.86025455,56.88818888,55.16521919,70.33862904,55.36469492,53,0.001078288,64.11760101,4.6491870714048655,10.802693161352469,1.0986122886681096,0.4069,-0.5693483122273096,0.9015579171110069,-0.38268482092382755,-0.2909822505188069,1.7454440412085779,-1.7454440412085779
91768,34200.0,1.0,2.924e-05,13.0,4.0,1.0,1.0,0.0,25.0,0.000730994,167.5,197.0,0.0,46.0,0.0,61.25729768,51.88201831,49.27881572,44.78567269,53.19892854,53.23664164,65.88972047,46.47713283,48.5008851,51.73242993,54.54838474,65.37426396,49.61590641,54.70762853,52.87558146,67.86040883,53.08610335,27,0.000789474,60.57660711,5.120983351265121,10.440010162389305,0.6931471805599453,0.2924,-0.5706105158610962,0.04216640592278654,0.7626935242188175,0.47305224456240524,1.5971907188388983,-1.5971907188388983
91770,58382.0,1348.0,0.02308931,17.0,2.0,0.0,0.0,0.0,209.0,0.003579871,90.0,131.0,0.0,58.0,0.0,31.8728328,22.4006183,20.79246639,14.79354054,23.71255891,23.74831044,35.92440508,16.41930577,18.53130312,22.95611656,24.66221247,35.59759457,20.54417935,25.86536658,33.99205362,37.8067648,34.81623021,193,0.003305813,31.90360242,4.499809670330265,10.974780030549274,7.207118856207756,230.89309999999998,1.9714422482762881,0.6150940800482668,-0.38268482092382755,-0.36259820978449187,-0.15336162814434656,0.15336162814434656
91773,33598.0,606.0,0.01803679,18.0,4.0,1.0,1.0,1.0,51.0,0.001517947,103.0,150.0,0.0,88.0,0.0,57.37842792,46.82435079,44.02073661,40.16040294,48.14044465,48.17995864,61.58025268,41.93284983,44.19185697,46.50600676,49.77358181,60.47472234,44.45299904,49.47295749,51.57786561,63.38254061,51.91301148,53,0.001577475,57.54087234,4.634728988229636,10.42225158360364,6.408528791059498,180.3679,1.4144720208719737,0.7583259985796368,0.7626935242188175,0.6520921427266178,1.325716709622754,-1.325716709622754
91775,23672.0,125.0,0.0052805,6.0,2.0,0.0,0.0,0.0,143.0,0.006040892,97.5,154.0,0.0,63.0,0.0,36.38574394,22.81886364,19.84905881,17.45317874,24.12868379,24.16978867,39.07778003,19.39934646,22.38495667,22.3314732,26.26868934,36.5888888,20.34639148,25.29426712,41.20961413,40.37195753,42.00624002,156,0.006590064,36.37797045,4.579852378003801,10.072090437189145,4.836281906951478,52.80499999999999,0.008268039069746604,-0.9604570237968039,-0.38268482092382755,-0.7564859857457595,-0.03212579534716439,0.03212579534716439
91776,36952.0,38.0,0.00102836,13.0,2.0,1.0,1.0,0.0,228.0,0.006170167,121.0,188.0,0.0,61.0,0.0,32.88292204,21.25731932,19.04956588,14.55824302,22.57188075,22.6083978,36.19884343,16.42900873,19.04809663,21.38053606,24.04943725,34.76692837,19.10226447,24.33736542,36.99005708,37.78915771,37.81796048,257,0.006954969,32.8634407,4.795790545596741,10.51740211387893,3.6635616461296463,10.283600000000002,-0.46047139842975526,0.04216640592278654,-0.38268482092382755,0.18670765827674396,-0.17137619972392373,0.17137619972392373
91780,35588.0,433.0,0.01216702,12.0,2.0,1.0,1.0,0.0,165.0,0.004636394,117.0,168.0,0.0,60.0,0.0,36.74955783,24.21396877,21.60647832,18.15054344,25.53122281,25.56965712,39.8089096,20.0494156,22.87262438,24.05379826,27.31498773,37.85627456,21.8840551,27.0291725,40.34203589,41.30011972,41.10105629,168,0.004720692,36.85780899,4.762173934797756,10.479791880329213,6.073044534100405,121.67020000000001,0.7674113201303585,-0.10106551260858351,-0.38268482092382755,0.15089967864390144,0.02664106878838242,-0.02664106878838242
91789,40298.0,272.0,0.00674971,17.0,4.0,1.0,1.0,0.0,176.0,0.004367462,107.0,225.0,0.0,59.0,0.0,51.19897367,44.37243325,42.39170174,36.351531,45.66173748,45.69450203,56.44540194,37.82476793,39.38858407,44.7552923,46.21289588,57.15559092,42.46023584,47.7179829,41.20649099,58.75255999,41.41555515,177,0.004392278,51.2416197,4.672828834461906,10.604081933731123,5.60947179518496,67.4971,0.17022805660647947,0.6150940800482668,0.7626935242188175,0.6162841630937753,1.0792463257313327,-1.0792463257313327
91790,44710.0,0.0,0.0,14.0,4.0,1.0,1.0,1.0,95.0,0.002124804,105.0,177.0,0.0,52.0,0.0,46.55903821,36.82257893,34.39211022,29.64292094,38.13830172,38.17528085,50.90305613,31.35784353,33.50453932,36.80378048,39.39036613,50.2469905,34.62173731,39.77355608,42.44788704,52.77984806,42.90501204,87,0.001945873,46.62316323,4.653960350157523,10.707974835338897,0.0,0.0,-0.573833820162574,0.1853983244541566,0.7626935242188175,0.5088602241952478,0.7033460225247907,-0.7033460225247907
91791,33028.0,1.0,3.028e-05,14.0,2.0,0.0,0.0,0.0,90.0,0.002724961,115.5,194.0,0.0,84.0,0.0,49.12657447,39.96548927,37.67471464,32.52577112,41.27622378,41.31162818,53.51113057,34.16589177,36.12342341,40.05278869,42.35473883,53.24888129,37.80980341,43.02028474,44.02120663,55.49380332,44.4170006,97,0.002936902,49.21191011,4.749270529961848,10.405141242419408,0.6931471805599453,0.3028,-0.5704958702908659,0.1853983244541566,-0.38268482092382755,-0.47002214868301945,0.877850317934307,-0.877850317934307
91792,30629.0,6.0,0.00019589,4.0,1.0,0.0,0.0,0.0,73.0,0.002383362,154.0,196.5,0.0,62.0,25.0,48.87846851,40.93159617,39.06368048,33.20619521,42.2326252,42.26631314,53.80426458,34.76816743,36.50004032,41.35867743,43.08116292,54.01681549,39.01584002,44.31001585,40.17307577,55.92926543,40.45182569,68,0.002220118,48.89987722,5.0369526024136295,10.329735199826821,1.9459101490553132,1.9588999999999999,-0.5522396655929273,-1.246920860859544,-0.9553739934951502,-0.9712742381542752,0.8993118564539453,-0.8993118564539453
91801,53381.0,0.0,0.0,13.0,5.0,1.0,1.0,1.0,458.0,0.008579832,139.0,178.0,0.0,65.0,46.0,30.74598753,18.39754393,16.18227396,12.07807829,19.71258459,19.7493134,33.72704448,13.97001505,16.78427041,18.50508587,21.33354446,31.93858493,16.24258523,21.47142793,37.09606489,35.19183987,37.98744944,452,0.008467432,30.76881542,4.9344739331306915,10.885228889472822,0.0,0.0,-0.573833820162574,0.04216640592278654,1.33538269679014,0.6162245377052359,-0.3192566346936106,0.3192566346936106
91803,27715.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,277.0,0.009994588,136.0,169.5,0.0,64.0,0.0,28.83939286,17.36402698,15.80273395,10.4171132,18.67758965,18.71382128,32.04621107,12.2971714,14.94367172,17.9444335,19.99271085,30.75786613,15.48329078,20.81562807,35.16808096,33.66449992,36.06492853,272,0.00981418,28.76386002,4.912654885736052,10.229765142747272,0.0,0.0,-0.573833820162574,-0.38752934967132363,-0.9553739934951502,-0.7564263603572201,-0.39865782302665326,0.39865782302665326
93510,7786.0,55.0,0.00706396,5.0,2.0,0.0,0.0,1.0,20.0,0.002568713,137.0,136.0,0.0,159.0,0.0,61.23307224,42.24595236,37.86509253,46.19313767,42.5138546,42.54992019,58.47429436,47.56946518,50.85099402,38.63132309,46.97070091,49.82164671,39.94554707,38.99323822,78.0930807,57.39752578,79.07105797,20,0.002568713,61.23307224,4.919980925828125,8.960210955576986,4.02535169073515,70.6396,0.2048697589573472,-1.103688942328174,-0.38268482092382755,-0.7922939653786021,1.3116693380139899,-1.3116693380139899
93532,2930.0,17.0,0.00580205,1.0,4.0,0.0,0.0,2.0,16.0,0.005460751,175.0,175.0,0.0,0.0,0.0,81.73465948,64.95832658,61.75089242,71.7302214,64.70149878,64.72238352,76.65254926,72.4282468,75.00228076,61.49296661,68.71541518,66.68670098,63.5917289,60.56977255,104.3998369,74.33641971,105.5021132,11,0.003754266,81.69440661,5.1647859739235145,7.983098940710892,2.8903717578961645,58.0205,0.06576169017903867,-1.6766166164536542,0.7626935242188175,-0.6491812976243109,2.679544767971444,-2.679544767971444
93534,41430.0,762.0,0.01839247,22.0,4.0,2.0,2.0,0.0,76.0,0.00183442,89.0,99.0,0.0,51.0,0.0,86.95380243,67.88966498,63.41641607,71.83158942,68.18276932,68.21935608,83.96963353,73.17648249,76.42413321,64.27129026,72.65581298,74.81810165,65.51296238,64.65670679,103.7017466,82.58404474,104.6661061,72,0.001737871,87.09824293,4.48863636973214,10.631784671878874,6.637258031284457,183.9247,1.4536808058907695,1.331253672705117,0.7626935242188175,1.4878618478505938,2.881909088098176,-2.881909088098176
93535,79409.0,768.0,0.00967145,28.0,2.0,0.0,0.0,0.0,124.0,0.001561536,62.5,147.0,0.0,34.0,0.0,87.35516523,68.14692695,63.55967389,71.46520743,68.54203381,68.5810975,84.84927946,72.92515036,76.23079442,64.57272912,73.01928687,75.93504461,65.6598376,65.22304761,102.7882369,83.5991177,103.7138556,117,0.001473385,87.45616709,4.135166556742356,11.282379583889256,6.645090969505644,96.7145,0.4923093531112499,2.1906451838933374,-0.38268482092382755,0.03128956617677575,2.8953950408700635,-2.8953950408700635
93536,73412.0,437.0,0.00595271,19.0,8.0,0.0,0.0,3.0,247.0,0.003364573,74.5,136.0,0.0,42.0,20.0,83.3233879,64.39879195,60.04846997,68.77886825,64.62224731,64.65714672,80.03864936,70.05223137,73.2474623,60.76193168,69.07711077,70.76541485,62.13382448,61.00977807,101.1527839,78.55911833,102.1432323,261,0.003555277,83.50807421,4.310799125385514,11.2038563106368,6.082218910376446,59.5271,0.08236986480491533,0.9015579171110069,3.053450214504108,0.568051508338177,2.670340397984786,-2.670340397984786
93543,12275.0,151.0,0.01230143,4.0,1.0,0.0,0.0,0.0,8.0,0.000651731,59.5,59.5,0.0,0.0,0.0,79.90369769,60.95914921,56.05722754,61.8986522,61.69392245,61.73908842,79.06537455,63.64349145,67.10567347,57.75745059,65.97157057,71.59307995,58.04590709,59.23562696,90.56319721,78.63237114,91.37055026,9,0.000733198,79.87155906,4.085976312551584,9.415401415739627,5.0238805208462765,123.0143,0.7822281577213851,-1.246920860859544,-0.9553739934951502,-0.9712742381542752,2.4296483296913056,-2.4296483296913056
93550,80645.0,1284.0,0.01592163,23.0,6.0,1.0,1.0,1.0,72.0,0.000892802,68.0,150.0,0.0,50.0,0.0,75.60124655,56.38667044,51.76103099,59.43624466,56.78751378,56.82661624,73.18281458,60.98260062,64.33529898,52.81922315,61.26483658,64.50601002,53.86091819,53.50105823,90.34362803,72.05986423,91.25608916,74,0.000917602,75.76794257,4.219507705176107,11.297824485299204,7.158513997329321,159.2163,1.1813049782483893,1.4744855912364871,1.9080718693614627,1.1174766271764915,2.16998810424578,-2.16998810424578
93551,54360.0,950.0,0.01747609,15.0,2.0,0.0,0.0,0.0,196.0,0.003605592,111.0,186.5,0.0,51.0,0.0,76.59794134,57.51683877,53.01660203,61.83603642,57.81243619,57.84919261,73.74140113,62.98402757,66.04015367,53.91268135,62.28566681,64.63460614,55.11538006,54.3359871,93.81753848,72.38979038,94.79553143,195,0.003587196,76.60791129,4.709530201312334,10.9034022639752,6.85751406254539,174.7609,1.3526626254602583,0.3286302429855267,-0.38268482092382755,-0.4342141690501769,2.251112544727227,-2.251112544727227
93553,1319.0,21.0,0.01592115,1.0,1.0,0.0,0.0,0.0,2.0,0.0015163,233.0,233.0,0.0,0.0,0.0,75.1660293,57.11490279,52.28811896,56.34000382,58.04823931,58.09546965,75.46776099,58.22047736,61.64102639,54.34206724,61.99040061,69.16959821,54.08408392,56.3207176,82.42470855,75.54642601,83.13939336,2,0.0015163,75.1660293,5.4510384535657,7.1853870155804165,3.091042453358316,159.21149999999997,1.181252064908283,-1.6766166164536542,-0.9553739934951502,-1.0786981770528028,2.1619881007103183,-2.1619881007103183
93591,7051.0,40.0,0.00567295,3.0,1.0,0.0,0.0,0.0,6.0,0.000850943,94.0,94.0,0.0,0.0,0.0,91.92961372,73.25304625,68.34928613,73.47488845,74.05974268,74.10582751,91.51376576,75.29512034,78.75321998,70.17770519,78.24105234,84.34789093,70.28172468,71.81439799,100.5443875,91.2352922,101.2736383,5,0.000709119,91.6740735,4.543294782270004,8.861066543517762,3.713572066704308,56.7295,0.05153020641293848,-1.390152779390914,-0.9553739934951502,-1.0070822177871177,3.167371572377032,-3.167371572377032
